volume,vwap,open,close,high,low,timestamp,trades
40420.0,256.5738,256.54,256.53,256.64,256.5,2025-10-01 18:09:00,743
34829.0,256.458,256.5251,256.42,256.5251,256.4,2025-10-01 18:10:00,652
34318.0,256.485,256.43,256.52,256.5369,256.4225,2025-10-01 18:11:00,601
24269.0,256.4996,256.5355,256.53,256.5355,256.465,2025-10-01 18:12:00,541
55654.0,256.5849,256.54,256.615,256.65,256.52,2025-10-01 18:13:00,862
24381.0,256.5829,256.62,256.58,256.62,256.54,2025-10-01 18:14:00,539
33523.0,256.6377,256.57,256.6702,256.6859,256.5684,2025-10-01 18:15:00,601
39151.0,256.6378,256.67,256.63,256.68,256.6,2025-10-01 18:16:00,673
27888.0,256.6037,256.6333,256.63,256.64,256.57,2025-10-01 18:17:00,545
28983.0,256.6154,256.64,256.58,256.65,256.58,2025-10-01 18:18:00,565
24684.0,256.5915,256.5813,256.6,256.6206,256.575,2025-10-01 18:19:00,521
45980.0,256.6121,256.6,256.6261,256.65,256.55,2025-10-01 18:20:00,770
35446.0,256.5551,256.61,256.51,256.62,256.5047,2025-10-01 18:21:00,626
40663.0,256.5311,256.5,256.53,256.5999,256.47,2025-10-01 18:22:00,699
25794.0,256.5284,256.53,256.535,256.55,256.51,2025-10-01 18:23:00,577
36144.0,256.5397,256.53,256.55,256.57,256.49,2025-10-01 18:24:00,692
26585.0,256.549,256.55,256.59,256.59,256.52,2025-10-01 18:25:00,596
39648.0,256.6111,256.59,256.61,256.63,256.59,2025-10-01 18:26:00,683
32383.0,256.6212,256.605,256.6114,256.645,256.595,2025-10-01 18:27:00,552
46736.0,256.5905,256.614257,256.59,256.62,256.56,2025-10-01 18:28:00,637
27119.0,256.4854,256.58,256.485,256.58,256.45,2025-10-01 18:29:00,611
25778.0,256.4682,256.48,256.48,256.495,256.44,2025-10-01 18:30:00,584
41066.0,256.5052,256.4841,256.47,256.54,256.465,2025-10-01 18:31:00,696
24052.0,256.4535,256.475,256.4235,256.48,256.42,2025-10-01 18:32:00,551
30636.0,256.385,256.42,256.345,256.4387,256.33,2025-10-01 18:33:00,707
36505.0,256.3577,256.345,256.395,256.405,256.3,2025-10-01 18:34:00,697
39163.0,256.375,256.395,256.38,256.43,256.3,2025-10-01 18:35:00,757
35432.0,256.3145,256.37,256.265,256.37,256.265,2025-10-01 18:36:00,625
25463.0,256.3348,256.28,256.36,256.375,256.27,2025-10-01 18:37:00,582
46262.0,256.3555,256.36,256.31,256.4099,256.29,2025-10-01 18:38:00,742
48210.0,256.3907,256.3,256.37,256.4701,256.29229,2025-10-01 18:39:00,813
26791.0,256.3979,256.35,256.44,256.44,256.35,2025-10-01 18:40:00,576
27408.0,256.4304,256.44,256.415,256.4768,256.39,2025-10-01 18:41:00,488
47611.0,256.4783,256.415,256.46,256.54,256.41,2025-10-01 18:42:00,807
28896.0,256.4143,256.45,256.3661,256.4599,256.36,2025-10-01 18:43:00,609
23309.0,256.348,256.36,256.325,256.36,256.3,2025-10-01 18:44:00,528
33201.0,256.2857,256.322,256.2574,256.322,256.25,2025-10-01 18:45:00,626
29567.0,256.267,256.27,256.235,256.295,256.235,2025-10-01 18:46:00,562
30548.0,256.2892,256.2399,256.2768,256.33,256.235,2025-10-01 18:47:00,593
32587.0,256.3328,256.277081,256.3884,256.3884,256.27,2025-10-01 18:48:00,681
26593.0,256.3761,256.385,256.395,256.41,256.36,2025-10-01 18:49:00,603
39684.0,256.426,256.4,256.45,256.465,256.4,2025-10-01 18:50:00,680
38974.0,256.396,256.44,256.3711,256.4561,256.36,2025-10-01 18:51:00,683
23305.0,256.4062,256.375,256.39,256.43,256.37,2025-10-01 18:52:00,489
42560.0,256.403,256.37,256.3333,256.4814,256.3333,2025-10-01 18:53:00,725
35235.0,256.3556,256.34,256.39,256.39,256.3,2025-10-01 18:54:00,579
29675.0,256.3945,256.39,256.415,256.42,256.37,2025-10-01 18:55:00,624
43232.0,256.499,256.41,256.56,256.56,256.41,2025-10-01 18:56:00,720
44717.0,256.5154,256.5516,256.53,256.5544,256.49,2025-10-01 18:57:00,713
29635.0,256.5082,256.54,256.55,256.55,256.49,2025-10-01 18:58:00,588
78108.0,256.6532,256.5456,256.74,256.75,256.5302,2025-10-01 18:59:00,1133
128838.0,256.8476,256.73,256.91,256.94,256.73,2025-10-01 19:00:00,1724
75827.0,256.813,256.9167,256.72,256.92,256.72,2025-10-01 19:01:00,1077
66715.0,256.6973,256.71,256.69,256.74,256.64,2025-10-01 19:02:00,1024
50086.0,256.6298,256.695,256.5999,256.695,256.52,2025-10-01 19:03:00,934
30056.0,256.641,256.5998,256.66,256.71,256.56,2025-10-01 19:04:00,642
26764.0,256.6455,256.65,256.68,256.705,256.6,2025-10-01 19:05:00,659
49534.0,256.7037,256.7,256.73,256.735,256.67,2025-10-01 19:06:00,779
37991.0,256.7656,256.74,256.76,256.81,256.74,2025-10-01 19:07:00,604
47835.0,256.7715,256.76,256.73,256.84,256.73,2025-10-01 19:08:00,773
31797.0,256.749,256.73,256.79,256.805,256.7,2025-10-01 19:09:00,666
43825.0,256.7602,256.8,256.77,256.805,256.7215,2025-10-01 19:10:00,738
66696.0,256.7246,256.7599,256.714,256.76,256.67,2025-10-01 19:11:00,970
37545.0,256.6784,256.71,256.67,256.74,256.62,2025-10-01 19:12:00,674
43779.0,256.7261,256.67,256.75,256.78,256.67,2025-10-01 19:13:00,783
29700.0,256.6934,256.73,256.67,256.74,256.65,2025-10-01 19:14:00,682
29848.0,256.6487,256.65,256.6344,256.67,256.6084,2025-10-01 19:15:00,623
40035.0,256.6618,256.635,256.67,256.69,256.63,2025-10-01 19:16:00,704
49330.0,256.6577,256.675,256.65,256.6876,256.625,2025-10-01 19:17:00,757
49306.0,256.583,256.65,256.55,256.65,256.52,2025-10-01 19:18:00,876
50545.0,256.5637,256.56,256.54,256.58,256.5326,2025-10-01 19:19:00,800
74356.0,256.5089,256.55,256.485,256.61,256.46,2025-10-01 19:20:00,1090
77057.0,256.3776,256.49,256.29,256.495,256.26,2025-10-01 19:21:00,1280
65950.0,256.2474,256.2824,256.185,256.3,256.16,2025-10-01 19:22:00,1033
67845.0,256.1265,256.185,256.06,256.2,256.055,2025-10-01 19:23:00,1050
69417.0,256.0189,256.05,255.93,256.0575,255.9101,2025-10-01 19:24:00,1192
73302.0,255.975,255.93,256.005,256.02,255.92,2025-10-01 19:25:00,1053
54830.0,255.9846,256.005,255.95,256.0299,255.91,2025-10-01 19:26:00,1010
59793.0,255.9429,255.94,256.0,256.01,255.87,2025-10-01 19:27:00,1040
46205.0,255.9896,256.01,255.93,256.015,255.93,2025-10-01 19:28:00,898
112322.0,255.9911,255.921,255.94,256.085,255.91,2025-10-01 19:29:00,1492
689376.0,255.9504,255.94,256.03,256.05,255.93,2025-10-01 19:30:00,1366
51563.0,256.0879,256.05,256.14,256.14,256.05,2025-10-01 19:31:00,965
51284.0,256.0937,256.125,256.1,256.13,256.05,2025-10-01 19:32:00,976
54411.0,256.0373,256.0907,256.035,256.0951,255.985,2025-10-01 19:33:00,1021
81989.0,256.0286,256.035,256.01,256.08,255.98,2025-10-01 19:34:00,1075
70933.0,255.8942,256.015,255.83,256.015,255.81,2025-10-01 19:35:00,1242
99906.0,255.7588,255.83,255.655,255.86,255.655,2025-10-01 19:36:00,1392
101666.0,255.6122,255.65,255.565,255.689,255.53,2025-10-01 19:37:00,1467
68099.0,255.6217,255.5675,255.68,255.695,255.53,2025-10-01 19:38:00,1111
153482.0,255.526,255.68,255.4947,255.68,255.43,2025-10-01 19:39:00,1781
123051.0,255.4974,255.495,255.535,255.56,255.41,2025-10-01 19:40:00,1973
97001.0,255.5636,255.535,255.525,255.62,255.5,2025-10-01 19:41:00,1450
66646.0,255.5028,255.52,255.49,255.55,255.4609,2025-10-01 19:42:00,1201
86614.0,255.4958,255.485,255.5502,255.56,255.4315,2025-10-01 19:43:00,1262
115839.0,255.4519,255.55,255.35,255.5687,255.31,2025-10-01 19:44:00,1502
95802.0,255.3668,255.36,255.43,255.43,255.28,2025-10-01 19:45:00,1405
83192.0,255.4929,255.43,255.56,255.56,255.4214,2025-10-01 19:46:00,1307
120748.0,255.6497,255.56,255.73,255.75,255.531,2025-10-01 19:47:00,1581
101479.0,255.6524,255.74,255.675,255.75,255.5664,2025-10-01 19:48:00,1493
90338.0,255.6948,255.67,255.77,255.777,255.65,2025-10-01 19:49:00,1401
174313.0,255.6446,255.78,255.62,255.88,255.56,2025-10-01 19:50:00,2555
136891.0,255.5461,255.62,255.5,255.71,255.47,2025-10-01 19:51:00,2175
141000.0,255.5116,255.49,255.535,255.664,255.4,2025-10-01 19:52:00,2443
122799.0,255.5949,255.53,255.6568,255.7099,255.51,2025-10-01 19:53:00,2020
195886.0,255.6898,255.65,255.605,255.91,255.41,2025-10-01 19:54:00,2887
254209.0,255.4979,255.61,255.465,255.77,255.4,2025-10-01 19:55:00,3478
288982.0,255.4212,255.47,255.45,255.5,255.36,2025-10-01 19:56:00,3485
285981.0,255.481,255.455,255.45,255.58,255.4,2025-10-01 19:57:00,3294
283986.0,255.5006,255.455,255.535,255.61,255.38,2025-10-01 19:58:00,3891
592123.0,255.4867,255.54,255.41,255.59,255.41,2025-10-01 19:59:00,7183
613448.0,255.4498,255.45,255.4,255.45,255.4,2025-10-01 20:00:00,149
2628.0,255.3411,255.44,255.25,255.45,255.2,2025-10-01 20:01:00,80
2775.0,255.3734,255.21,255.4274,255.449,255.16,2025-10-01 20:02:00,44
25363.0,255.602,255.1312,255.2,256.1134,255.1312,2025-10-01 20:03:00,22
2874.0,255.3579,255.3586,255.45,255.45,255.21,2025-10-01 20:04:00,57
1018.0,255.3127,255.3099,255.379,255.379,255.3,2025-10-01 20:05:00,26
804.0,255.3704,255.3895,255.3895,255.3895,255.3895,2025-10-01 20:06:00,16
941.0,255.309,255.279,255.279,255.279,255.279,2025-10-01 20:07:00,19
10241.0,255.4495,255.45,255.45,255.45,255.45,2025-10-01 20:08:00,7
522.0,255.2716,255.2502,255.2502,255.2502,255.2502,2025-10-01 20:10:00,21
5469.0,255.3075,255.3,255.3,255.39,255.3,2025-10-01 20:11:00,24
276.0,255.3727,255.4,255.4,255.4,255.4,2025-10-01 20:12:00,19
435.0,255.2767,255.2381,255.2381,255.2381,255.2381,2025-10-01 20:14:00,24
536.0,255.227,255.22,255.22,255.22,255.22,2025-10-01 20:15:00,8
248.0,255.3005,255.3,255.3,255.3,255.3,2025-10-01 20:16:00,17
825.0,255.3368,255.3495,255.35,255.35,255.3014,2025-10-01 20:17:00,14
1015.0,255.3955,255.39,255.4,255.4,255.39,2025-10-01 20:18:00,40
1791.0,255.399,255.4,255.41,255.41,255.36,2025-10-01 20:19:00,20
678.0,255.3948,255.4,255.4,255.4,255.4,2025-10-01 20:20:00,37
444.0,255.3966,255.4,255.4,255.4,255.4,2025-10-01 20:21:00,52
318.0,255.3926,255.4,255.4,255.4,255.4,2025-10-01 20:22:00,15
484.0,255.405,255.4,255.4,255.4,255.4,2025-10-01 20:23:00,15
1091.0,255.3805,255.4,255.36,255.41,255.36,2025-10-01 20:24:00,23
580.0,255.3777,255.39,255.36,255.4,255.36,2025-10-01 20:25:00,15
460.0,255.3654,255.3605,255.3605,255.3605,255.3605,2025-10-01 20:28:00,9
182.0,255.3626,255.3601,255.3601,255.3601,255.3601,2025-10-01 20:29:00,15
13054.0,255.3733,255.4,255.36,255.4295,255.36,2025-10-01 20:30:00,52
8983.0,255.3787,255.37,255.3602,255.38,255.36,2025-10-01 20:31:00,14
216.0,255.4206,255.43,255.43,255.43,255.43,2025-10-01 20:33:00,15
4742.0,255.4592,255.44,255.5,255.5,255.44,2025-10-01 20:34:00,70
2019.0,255.4701,255.45,255.45,255.54,255.45,2025-10-01 20:35:00,27
458.0,255.4561,255.45,255.45,255.45,255.45,2025-10-01 20:37:00,10
559.0,255.4511,255.45,255.45,255.45,255.45,2025-10-01 20:38:00,13
1093.0,255.445,255.41,255.45,255.45,255.41,2025-10-01 20:39:00,21
1737.0,255.4023,255.41,255.41,255.41,255.4,2025-10-01 20:40:00,13
1109.0,255.3738,255.4,255.43,255.43,255.36,2025-10-01 20:41:00,33
1630.0,255.27,255.2604,255.2698,255.2698,255.2604,2025-10-01 20:47:00,10
651.0,255.312,255.4,255.4,255.4,255.4,2025-10-01 20:51:00,96
181.0,250.9464,255.3888,255.3888,255.3888,255.3888,2025-10-01 20:53:00,14
9625.0,255.1209,255.3,255.3,255.3,255.3,2025-10-01 20:56:00,18
223.0,252.8929,255.2705,255.2705,255.2705,255.2705,2025-10-01 20:58:00,10
413.0,255.3096,255.2614,255.4,255.4,255.2614,2025-10-01 20:59:00,26
249.0,255.311,255.38,255.26,255.38,255.26,2025-10-01 21:00:00,11
408.0,255.262,255.2611,255.26,255.2611,255.26,2025-10-01 21:04:00,9
263.0,255.293,255.29,255.29,255.29,255.29,2025-10-01 21:07:00,7
617.0,255.3466,255.34,255.35,255.35,255.34,2025-10-01 21:09:00,20
453.0,255.2768,255.27,255.27,255.27,255.27,2025-10-01 21:10:00,15
606.0,255.2638,255.27,255.26,255.27,255.26,2025-10-01 21:13:00,25
703.0,255.2689,255.26,255.26,255.26,255.26,2025-10-01 21:14:00,25
204.0,255.272,255.27,255.27,255.27,255.27,2025-10-01 21:15:00,6
371.0,255.3019,255.28,255.35,255.35,255.28,2025-10-01 21:18:00,8
111.0,255.3342,255.34,255.34,255.34,255.34,2025-10-01 21:21:00,4
573.0,255.3473,255.34,255.35,255.35,255.34,2025-10-01 21:22:00,21
314.0,255.2892,255.2802,255.2802,255.2802,255.2802,2025-10-01 21:26:00,16
7046.0,255.4049,255.37,255.2801,255.5,255.2801,2025-10-01 21:27:00,74
292.0,255.3993,255.31,255.31,255.31,255.31,2025-10-01 21:28:00,18
529.0,255.3221,255.3225,255.3225,255.3225,255.3225,2025-10-01 21:29:00,12
221.0,255.3284,255.31,255.31,255.31,255.31,2025-10-01 21:30:00,14
657.0,255.3308,255.43,255.3019,255.43,255.3019,2025-10-01 21:32:00,8
656.0,255.371,255.4,255.4,255.4,255.4,2025-10-01 21:34:00,17
200.0,255.3188,255.3026,255.3026,255.3026,255.3026,2025-10-01 21:37:00,19
153.0,255.3849,255.4,255.4,255.4,255.4,2025-10-01 21:38:00,12
156.0,255.3999,255.4,255.4,255.4,255.4,2025-10-01 21:39:00,8
215.0,255.4522,255.48,255.48,255.48,255.48,2025-10-01 21:45:00,15
112.0,255.355,255.3488,255.3488,255.3488,255.3488,2025-10-01 21:48:00,5
200.0,255.4278,255.443,255.443,255.443,255.443,2025-10-01 21:49:00,15
266.0,255.3991,255.4,255.4,255.4,255.4,2025-10-01 21:58:00,10
226.0,255.4219,255.4,255.4,255.4,255.4,2025-10-01 22:02:00,8
1330.0,255.4454,255.44,255.48,255.48,255.44,2025-10-01 22:03:00,19
1173.0,255.4429,255.42,255.45,255.45,255.4199,2025-10-01 22:06:00,19
190.0,255.4146,255.388,255.388,255.388,255.388,2025-10-01 22:07:00,15
139.0,255.3689,255.36,255.36,255.36,255.36,2025-10-01 22:10:00,8
1637.0,255.368,255.3616,255.3601,255.41,255.36,2025-10-01 22:11:00,31
117.0,255.326,255.3195,255.3195,255.3195,255.3195,2025-10-01 22:15:00,6
2337.0,255.4001,255.41,255.4,255.41,255.4,2025-10-01 22:24:00,18
113.0,255.444,255.45,255.45,255.45,255.45,2025-10-01 22:31:00,5
116.0,255.4403,255.44,255.44,255.44,255.44,2025-10-01 22:35:00,4
464.0,255.4075,255.42,255.4,255.42,255.4,2025-10-01 22:40:00,16
2849.0,255.4062,255.42,255.4,255.42,255.4,2025-10-01 22:44:00,21
667.0,255.3885,255.39,255.3899,255.39,255.3899,2025-10-01 22:45:00,22
9745.0,255.4497,255.45,255.45,255.45,255.45,2025-10-01 22:46:00,11
356.0,255.3882,255.39,255.39,255.39,255.39,2025-10-01 22:53:00,15
306.0,255.3679,255.33,255.41,255.41,255.33,2025-10-01 22:57:00,11
606.0,255.3494,255.35,255.35,255.35,255.35,2025-10-01 22:58:00,9
591.0,255.3473,255.34,255.34,255.34,255.34,2025-10-01 22:59:00,8
557.0,255.35,255.35,255.35,255.35,255.35,2025-10-01 23:00:00,7
117.0,255.3488,255.35,255.35,255.35,255.35,2025-10-01 23:01:00,4
464.0,255.3282,255.33,255.33,255.33,255.33,2025-10-01 23:04:00,8
119.0,255.3082,255.3,255.3,255.3,255.3,2025-10-01 23:08:00,9
326.0,255.3491,255.35,255.35,255.35,255.35,2025-10-01 23:11:00,6
436.0,255.3263,255.34,255.33,255.34,255.33,2025-10-01 23:12:00,13
1218.0,255.312,255.31,255.3,255.35,255.3,2025-10-01 23:13:00,15
1382.0,255.3139,255.3,255.33,255.33,255.3,2025-10-01 23:15:00,16
140.0,255.3112,255.31,255.31,255.31,255.31,2025-10-01 23:16:00,12
481.0,255.3362,255.34,255.34,255.34,255.34,2025-10-01 23:17:00,25
3179.0,255.3034,255.31,255.3001,255.31,255.3,2025-10-01 23:18:00,65
734.0,255.3123,255.31,255.31,255.31,255.31,2025-10-01 23:19:00,10
675.0,255.3089,255.3,255.31,255.31,255.3,2025-10-01 23:20:00,9
261.0,255.38,255.38,255.38,255.38,255.38,2025-10-01 23:21:00,2
676.0,255.3224,255.38,255.31,255.38,255.31,2025-10-01 23:22:00,16
476.0,255.3611,255.4,255.33,255.4,255.33,2025-10-01 23:27:00,14
131.0,255.3189,255.31,255.31,255.31,255.31,2025-10-01 23:29:00,6
3024.0,255.2995,255.3,255.3,255.3,255.3,2025-10-01 23:34:00,35
1429.0,255.2693,255.28,255.26,255.28,255.26,2025-10-01 23:35:00,50
548.0,255.258,255.25,255.26,255.26,255.25,2025-10-01 23:39:00,6
162.0,255.2483,255.25,255.25,255.25,255.25,2025-10-01 23:40:00,7
1429.0,255.2337,255.2201,255.25,255.25,255.2201,2025-10-01 23:41:00,18
571.0,255.2428,255.2388,255.2375,255.2388,255.2375,2025-10-01 23:44:00,7
215.0,255.2346,255.2343,255.2343,255.2343,255.2343,2025-10-01 23:45:00,6
914.0,255.2322,255.2309,255.23,255.2309,255.23,2025-10-01 23:46:00,12
233.0,255.2541,255.26,255.26,255.26,255.26,2025-10-01 23:48:00,14
1163.0,255.25,255.25,255.25,255.25,255.25,2025-10-01 23:49:00,10
213.0,255.2842,255.3,255.3,255.3,255.3,2025-10-01 23:50:00,7
560.0,255.2581,255.26,255.26,255.26,255.26,2025-10-01 23:51:00,5
871.0,255.25,255.2415,255.24,255.26,255.24,2025-10-01 23:53:00,9
226.0,255.2582,255.2585,255.2585,255.2585,255.2585,2025-10-01 23:54:00,7
441.0,255.2427,255.24,255.24,255.24,255.24,2025-10-01 23:55:00,12
734.0,255.2444,255.25,255.2309,255.25,255.2309,2025-10-01 23:56:00,9
209.0,255.2387,255.23,255.23,255.23,255.23,2025-10-01 23:57:00,8
467.0,255.271,255.28,255.28,255.28,255.28,2025-10-01 23:59:00,23
